Sample,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
90%:10% Jurkat:293T,12.68954647,11.96454749,0.698638511,6.363046951,2.525195548,-6.670108767,-4.500492847,-0.217936811,3.25082781,3.143021154
90%:10% Jurkat:293T,12.95269635,-0.148840132,-5.67561028,-14.75659344,3.92001885,-0.279443446,-2.837488121,1.264390964,0.63001998,-2.682060498
90%:10% Jurkat:293T,13.81201595,7.20086271,-6.105522273,5.758664242,7.574632567,-1.630144338,2.910470589,-1.00442709,1.026903362,3.280547047
90%:10% Jurkat:293T,13.84294041,6.143840764,-7.311488676,2.731768716,2.164037918,-6.647848893,2.571644194,-0.290183288,-6.578214593,1.887495573
90%:10% Jurkat:293T,14.33640168,17.89286126,2.62484778,10.97581271,-4.808251799,-6.484737399,0.228542272,-1.50786449,-3.195135921,1.934710214
90%:10% Jurkat:293T,11.61896421,2.825527218,-10.61015311,-6.601888379,-3.253997002,-5.962201644,13.22484375,2.781573481,3.690728278,-3.253386883
90%:10% Jurkat:293T,14.42717563,10.2368461,4.21669108,7.250751277,5.789865625,-0.348611327,1.41585074,-0.374253794,1.382505319,1.412239419
90%:10% Jurkat:293T,13.49029,8.894642983,-0.887427008,9.69310854,5.335053042,1.292202531,5.109095348,-1.114234955,-5.034254196,2.051326441
90%:10% Jurkat:293T,10.73706943,-4.293778697,-0.312148405,4.012239745,11.28969707,2.397686766,1.809591547,0.443925291,1.337442418,-0.60094232
90%:10% Jurkat:293T,-36.80559634,-1.262609024,-4.518111875,4.688478947,0.660442332,-2.936095725,-0.61604166,0.771287925,-3.749540836,-2.264524034
90%:10% Jurkat:293T,10.07438836,-1.408219561,-6.028074612,-7.201410374,2.311250974,-0.502643044,-7.192614055,0.397006101,-0.94941506,-5.746374372
90%:10% Jurkat:293T,13.6085667,1.106035191,-16.42486752,-1.402358822,-3.715431559,2.195178,2.337195417,0.559825974,3.215363831,-0.360747824
90%:10% Jurkat:293T,13.73327536,1.613753512,-4.315383573,5.89974532,4.890404403,-5.515542542,1.227132667,0.4387199,5.286871561,-7.098362483
90%:10% Jurkat:293T,15.4953644,10.33961486,12.18157494,-1.4189139,1.203530101,5.502737086,-3.852297288,-0.865538398,0.907474708,-1.637410591
90%:10% Jurkat:293T,-33.76461332,13.34324585,5.738076618,3.226041427,-1.132623371,8.25077731,1.731056829,1.309145061,12.47991188,4.213547616
90%:10% Jurkat:293T,14.41099413,26.37149804,11.15553237,-7.62378736,-3.998771785,5.581013521,7.43916997,0.439787594,0.97674791,0.652575086
90%:10% Jurkat:293T,14.47244559,15.28830411,5.85961515,-9.921142511,1.318609262,0.10704443,-4.125457931,-0.535455921,-3.827370657,-7.281031757
90%:10% Jurkat:293T,14.37826559,4.986609206,-1.582293809,5.711938911,4.881717195,-8.270685533,-2.609024309,-0.749442234,-3.594871051,2.975495164
90%:10% Jurkat:293T,14.6201625,5.723185519,-4.040401536,-4.562966782,1.894508517,-0.625281924,-12.39852727,-0.314103786,-2.036550057,-0.022679053
90%:10% Jurkat:293T,12.56165081,-2.601627062,-2.131063763,0.23913048,13.04771351,-0.09818442,2.378552498,-0.211762313,-0.037025179,2.817161835
90%:10% Jurkat:293T,15.26144946,10.60285623,1.259826768,-22.37664516,-4.993366356,-22.01566503,12.11251324,3.30458025,2.802108295,8.936652084
90%:10% Jurkat:293T,14.12968218,-0.214577899,-2.968772226,-0.855272284,9.849386395,-6.078630101,2.882994702,0.895931658,-1.378731194,2.544503279
90%:10% Jurkat:293T,13.25840409,1.407962426,-1.159641131,-2.895766181,2.037122942,9.228196677,-6.110283079,-1.65355861,-6.718181031,-1.240744454
90%:10% Jurkat:293T,-38.41168199,11.87970942,2.438756431,-2.995742832,0.039739973,5.280831502,1.791977307,1.957572775,6.007729499,4.812974432
90%:10% Jurkat:293T,16.09682599,5.171877863,0.879149517,8.933278536,2.984161392,0.820351338,1.444518701,-0.745057459,-2.648186757,2.734149473
90%:10% Jurkat:293T,16.01541368,10.34872177,-2.16621989,-25.42690872,-2.523947536,-27.79564731,17.48899512,6.40261511,10.89306485,2.921899048
90%:10% Jurkat:293T,14.77421038,4.185181801,-4.189250702,4.938059664,1.102814952,2.754650004,2.633453283,-0.486269342,-0.767578162,-0.819943006
90%:10% Jurkat:293T,15.372431,13.09618056,8.409315863,-4.394826771,-2.028897233,5.468620583,-8.466161103,-0.576446187,-1.96555355,0.769830471
90%:10% Jurkat:293T,13.31253749,-0.764869165,-7.554018707,4.045461252,2.180373795,0.073703272,4.35436006,-1.510549768,-2.435098626,-1.494697356
90%:10% Jurkat:293T,15.97456189,17.71799056,1.931416981,-16.31539206,-12.4401572,-1.020310364,6.25159247,1.123514049,8.272988855,2.103257454
90%:10% Jurkat:293T,14.57627557,7.981621552,3.613241016,-2.74645844,6.490581071,-3.446787931,-3.667904093,0.955509174,6.494569887,-9.171007626
90%:10% Jurkat:293T,-32.29637496,8.248837226,-2.14201349,1.21504926,-5.670713795,4.798581166,4.120845092,-0.61381525,1.387235965,1.476369386
90%:10% Jurkat:293T,10.6024948,-3.600308733,-20.12264757,0.813426889,0.685109065,-3.076639784,-4.66352245,0.476780329,7.688406744,-4.727702525
90%:10% Jurkat:293T,13.88821126,5.730705041,-8.726722674,-5.751766424,-6.361306313,6.126046947,-3.520944749,0.373640115,1.88085034,0.061092479
90%:10% Jurkat:293T,15.43001586,14.91779285,11.2145463,-1.907580909,-7.060629152,5.639436162,-4.004428953,-0.564350275,0.268269439,0.943320954
90%:10% Jurkat:293T,14.90007729,3.765823478,3.168795627,-6.944680368,7.255031444,3.036541083,-1.179370498,0.392699989,-3.172127956,-1.759517759
90%:10% Jurkat:293T,8.853509942,-3.84346926,-17.12961839,2.358619389,-1.52057357,1.788809903,0.662545698,0.508726167,-2.321742687,2.993970196
90%:10% Jurkat:293T,12.72805575,-0.325567158,-6.955115279,4.160957789,-1.611771118,5.71535428,3.901261524,0.707322843,4.216739715,-12.15235926
90%:10% Jurkat:293T,13.77769798,15.25297416,2.627106564,9.907096196,7.585455147,-1.211466492,4.419273033,-0.528266235,3.107217921,2.891565555
90%:10% Jurkat:293T,16.90667261,11.19511136,5.941101952,-10.04276364,2.599511006,0.832240251,-6.49596331,-0.248558211,-4.6148645,-2.871920283
90%:10% Jurkat:293T,16.20410603,14.98540101,4.518461224,-18.86198093,-2.614073205,-19.04243362,3.879233207,2.797119469,-0.114299746,2.889557227
90%:10% Jurkat:293T,13.75154615,-1.49561919,-9.127390259,0.687318044,5.187857542,6.497037861,5.61400915,-0.246387008,-4.450323456,-1.765605394
90%:10% Jurkat:293T,10.82121145,-3.314893906,-12.81545248,-3.910380328,6.480362858,-2.688926101,-7.602291072,0.188039772,5.136664333,0.41799793
90%:10% Jurkat:293T,13.06825226,-2.40762108,-7.538360219,3.36763903,0.116509347,5.765009442,-0.036311854,-0.629501025,-6.469786536,-4.027481176
90%:10% Jurkat:293T,10.64109534,-6.952500965,-17.73866641,0.107636962,7.24231398,-2.842402406,-6.229705645,0.636425173,5.531972572,4.206411933
90%:10% Jurkat:293T,12.37598509,5.237211813,-7.889072911,-1.497403997,-7.987778262,5.639268641,-2.204312942,-0.151409358,-3.951433795,-0.812315462
90%:10% Jurkat:293T,14.56981579,8.311500804,3.408850629,0.715232868,1.433603671,11.47083509,3.430348122,0.23399212,2.976649494,2.578863422
90%:10% Jurkat:293T,8.097936223,-18.30799928,-28.69377759,-16.45635522,-7.227701616,-4.474781913,3.998457559,-0.097054872,0.035162934,-5.184410831
90%:10% Jurkat:293T,15.48266075,10.26752247,0.511178981,9.267968283,3.033560386,-1.389669656,4.368884982,-1.710094408,-0.768754833,0.762678713
90%:10% Jurkat:293T,14.6831173,2.187635491,-0.116724895,-10.6368783,4.624212607,-0.789509151,-3.774237534,0.118057669,-4.986760633,-3.259791005
90%:10% Jurkat:293T,-36.20771524,-11.77422852,-6.672118061,-14.07994033,6.269985693,4.237245844,-2.047394261,-0.254905398,-2.172848897,4.418537084
90%:10% Jurkat:293T,13.03030759,10.01059057,-6.576168225,4.580782238,-2.398652766,-1.649358799,9.204731003,0.909758238,3.654361399,-12.54374665
90%:10% Jurkat:293T,16.61846233,11.74592804,3.231087663,-0.435241697,4.432443917,1.78284374,-3.362820691,-0.052605157,-0.426677934,4.351833894
90%:10% Jurkat:293T,-22.12132245,13.97326949,0.189497443,1.119656802,-25.28448474,-4.594426451,-4.822410879,1.614425839,8.182653568,7.308772112
90%:10% Jurkat:293T,17.3175552,7.006323406,8.800455466,-5.622561885,3.981653369,0.731534239,-7.411860468,-0.49935691,-1.741975165,0.852830969
90%:10% Jurkat:293T,11.18456259,11.52871425,-3.596431316,11.12120245,3.199036123,2.39574671,4.327042017,-1.033710023,1.520469276,-1.304996826
90%:10% Jurkat:293T,-33.39330806,4.016866659,-1.290334591,-1.593708118,-1.333956362,4.727119507,3.939096953,-0.1093175,4.71469696,5.042545503
90%:10% Jurkat:293T,16.42355344,16.42097917,2.183515319,4.369852433,4.450421363,-3.516402573,7.00119619,-0.305614738,2.073240313,1.914757937
90%:10% Jurkat:293T,13.88538994,14.29886233,3.329545126,13.75646557,3.024153806,-2.318404166,-0.609629325,-1.256214634,0.516234649,3.344212654
90%:10% Jurkat:293T,14.94820832,13.29635234,6.955925271,3.451718705,5.90297768,-6.344097961,-2.19037872,-0.32277267,-3.376465149,3.241596364
90%:10% Jurkat:293T,14.80536358,2.146635413,-1.512106366,-5.611382648,2.805989315,0.563000573,-9.762439959,-0.174856616,-0.213528543,-0.932003653
90%:10% Jurkat:293T,16.31265621,20.40144084,0.164079122,-1.056298239,2.461707357,-7.835657863,-1.647667034,0.115801763,0.023023862,7.04265419
90%:10% Jurkat:293T,15.49482156,22.85649956,8.116444712,-0.995378641,-1.774213395,9.19169558,4.944037148,-0.102822983,8.307539052,-5.143024921
90%:10% Jurkat:293T,-34.80985938,20.28333614,9.933049163,1.47167425,-3.330486264,5.518194115,-1.649288217,0.714935529,6.051616345,3.668655747
90%:10% Jurkat:293T,13.25837573,11.63017427,-0.791654758,-1.096208421,-5.178587181,9.132548786,-3.73505354,-0.685747193,0.768750807,2.389640855
90%:10% Jurkat:293T,16.0960401,6.352627772,9.355596467,2.404790383,1.437631439,6.054359605,-0.608382343,9.72E-05,7.883123214,3.390900226
90%:10% Jurkat:293T,14.44583365,7.258208316,-1.650344009,9.463950403,5.257197462,-1.534166614,0.233063444,-0.794059096,-4.48158962,3.092197773
90%:10% Jurkat:293T,-29.13060312,5.19911533,-4.652891103,2.952225049,-3.066503923,-0.821243368,-5.651446886,1.499632867,2.375380604,0.082886184
90%:10% Jurkat:293T,13.53139591,11.19756098,-3.903334444,-17.8206306,-0.45431114,-15.20533587,5.205730554,3.229702956,1.817375219,1.281189745
90%:10% Jurkat:293T,13.23146155,9.241959189,2.880672554,-0.825065366,8.930360785,0.85563354,-3.912129006,0.258515015,-0.138488652,2.347955173
90%:10% Jurkat:293T,10.606308,6.005092831,-12.21749452,-3.922931467,-5.974634508,-8.219062414,2.783926561,0.610971034,2.307194121,3.897013484
90%:10% Jurkat:293T,16.66694566,12.3852405,4.338148577,-4.731276497,5.461014171,-11.5957827,-0.272699454,0.156556098,-1.38322703,3.010942185
90%:10% Jurkat:293T,15.31677159,8.893414136,-1.339402773,5.136101815,3.47768687,-5.430076326,-1.756186839,-0.657034412,-2.353562063,3.711532688
90%:10% Jurkat:293T,13.13241479,0.540050036,-11.83451466,8.764800459,-1.035267337,-1.991057845,-1.609309916,-0.744087849,-4.843091906,1.287848353
90%:10% Jurkat:293T,13.82993835,-0.784547299,-1.872592626,-8.800813368,6.124713758,7.054639905,-8.644229432,-0.867075498,-3.391278959,-2.054668686
90%:10% Jurkat:293T,15.89519394,14.08358489,12.28892314,-0.071824581,-1.5917355,5.280671405,-3.78163685,-1.562941968,0.455917802,0.299005309
90%:10% Jurkat:293T,13.54476487,5.703431969,3.103491211,-5.596574387,1.057742509,6.418990113,-8.688637453,-1.419764181,-4.938586209,-1.803828534
90%:10% Jurkat:293T,13.68171055,14.13168213,3.662155361,4.586754889,1.49205825,-8.551605352,1.190297862,-2.98391491,-0.240518408,-3.15088844
90%:10% Jurkat:293T,-36.87799538,-1.140397996,-3.537279102,-2.714632865,7.89306556,-1.856316006,-2.25765013,-1.19080549,-1.046457804,-2.301036052
90%:10% Jurkat:293T,11.2102105,1.442888583,-18.88833244,-1.090705761,-9.695316037,2.793034873,-2.814215219,0.25113168,0.8820598,0.341013838
90%:10% Jurkat:293T,12.76773629,11.79354212,-2.324474729,3.380176706,-7.31208997,5.975155673,-0.046560122,-0.69001891,-3.22842428,-0.94587262
90%:10% Jurkat:293T,14.5772955,11.47438101,-6.304331261,9.120079389,-2.85894454,-2.156702065,-0.096345957,-1.022893448,-4.420286645,0.826055822
90%:10% Jurkat:293T,12.61645995,12.4971166,-9.60546395,-0.536294201,-3.092630644,-5.390193116,-0.522540251,0.528496156,-2.613435397,4.243184715
90%:10% Jurkat:293T,15.36712471,6.973965257,3.152125557,-12.07421119,2.248719045,2.633765639,-3.857395386,-0.670909717,-5.253819009,-2.419806954
90%:10% Jurkat:293T,12.99464432,15.95799021,-2.543941406,1.722672259,-3.226947499,8.739154906,3.411992084,-0.870548025,-0.75818579,6.060895897
90%:10% Jurkat:293T,10.93213042,3.889655787,0.231683194,1.992561756,13.12872377,9.281945695,0.189644912,-0.113161496,-1.595469682,-0.32027803
90%:10% Jurkat:293T,13.80893893,25.13483953,8.479896279,0.877554762,-1.765165182,7.24099613,-4.260499912,-0.980275609,2.372504604,3.849535554
90%:10% Jurkat:293T,12.88696256,7.634785755,-2.32400283,2.141920065,4.519146845,-8.31915852,-5.024924895,-0.30632381,-0.207325298,2.931378087
90%:10% Jurkat:293T,14.10541948,18.95178736,8.322909954,-0.928773951,6.355745504,3.552670862,-0.108309837,-0.05459022,0.701897113,-2.237663
90%:10% Jurkat:293T,15.19199828,3.381225663,-11.27163797,0.917611211,3.122427547,1.781575494,9.504523635,1.245613487,6.052622741,-8.758003991
90%:10% Jurkat:293T,12.89240678,4.079175726,0.032937975,6.27406427,-2.188158057,4.764911544,0.439041386,-1.696859156,-9.395738023,-1.440354915
90%:10% Jurkat:293T,13.83411458,14.49695581,-1.750150715,1.592758778,2.229017083,-6.98302275,9.506260911,0.462384747,4.233358857,-9.50345255
90%:10% Jurkat:293T,14.32794928,-0.42620651,-4.948417236,2.790000567,1.451596956,5.481067375,6.620197181,-0.363857687,-7.125163984,0.046556303
90%:10% Jurkat:293T,12.21758441,-4.720169525,-7.743714316,2.819041188,4.000460623,3.049160907,5.286539583,-3.960964202,-0.749410775,-3.480072544
90%:10% Jurkat:293T,12.26774778,-5.034734043,-12.64391568,1.477079401,7.155157253,6.686028311,2.870710607,-0.296665883,-6.108967179,2.166634068
90%:10% Jurkat:293T,10.74193185,-8.915837372,-17.22401253,3.194047053,-3.569645621,-1.955274798,-5.150856387,0.420280111,4.491626702,3.30482085
90%:10% Jurkat:293T,13.88233171,7.244338424,0.114575722,6.88432354,0.237163375,3.759050334,7.378228018,0.521324235,6.934759976,-7.954923801
90%:10% Jurkat:293T,14.07028448,4.287027636,-4.384380313,3.246582999,-3.769608626,3.432252533,2.647105443,-0.739947866,-1.308447561,-3.986357927
90%:10% Jurkat:293T,14.41238273,1.796663031,6.25894761,-4.074940375,10.47894274,-0.537067352,-3.344770868,-0.643220597,-3.143557349,1.939601136
90%:10% Jurkat:293T,13.15083,-1.74129532,-7.431984518,-8.361460711,8.580622728,-1.211731098,-0.790890347,1.472992742,4.113330709,3.158202977
90%:10% Jurkat:293T,14.37899179,10.32347529,-1.879709842,1.239871071,0.527830561,8.903673722,2.629267137,0.265475075,4.169817066,2.20662216
90%:10% Jurkat:293T,13.81056717,9.820102828,3.537775232,-8.918078241,5.561934365,-10.63292474,2.839113154,1.209422322,-5.001397239,2.609454182
90%:10% Jurkat:293T,13.3292492,3.156898943,-14.41300011,2.067903026,-6.131014927,-2.851826217,0.767592117,-9.175407918,-2.872274349,-1.074997962
90%:10% Jurkat:293T,14.48451507,1.011822404,-1.115688079,5.926590221,8.942975801,-1.184518797,-0.252738275,-0.924429111,-0.604004126,1.711856924
90%:10% Jurkat:293T,14.70070487,1.86314039,9.257337142,-10.69416427,6.308046288,3.098616155,1.497195421,0.414872644,-0.315069588,-4.374267073
90%:10% Jurkat:293T,14.50915922,13.43217003,-4.090496817,0.940008221,3.057948078,-10.42623063,-6.21431984,-0.220121877,-0.50545319,2.79038099
90%:10% Jurkat:293T,12.44669306,2.775409411,-6.418706276,-1.509954094,2.367388605,5.93879646,6.869255061,0.292033354,0.162005067,-3.449962685
90%:10% Jurkat:293T,17.18875762,9.660148132,-0.2314974,-18.40628742,-0.204127183,-13.60906241,2.313948443,1.0900868,13.9178311,-6.393485872
90%:10% Jurkat:293T,14.31389861,-3.607000792,-6.591407218,-10.8494158,-5.876406753,1.702055661,-11.74310923,1.223289701,7.152486444,-6.868089559
90%:10% Jurkat:293T,13.31745786,4.07342342,-6.274862892,2.150784397,-6.037808383,3.670102163,5.995866728,0.136811043,-6.851051428,-2.620277418
90%:10% Jurkat:293T,12.79662346,-3.294195513,-6.668389312,0.836086274,10.74025467,0.942403771,-0.684661651,-0.609565805,-0.025533902,5.154837579
90%:10% Jurkat:293T,-34.43926801,6.617662083,3.47373942,5.362236947,0.571325881,-4.106985468,0.974649412,0.340793334,0.884579699,0.268715726
90%:10% Jurkat:293T,15.34703174,-0.139017799,-0.558752738,-19.9726912,6.503167412,-14.48828361,7.153369252,2.100830867,-3.881203335,-3.766005155
90%:10% Jurkat:293T,13.32124322,10.97283415,1.25786767,-1.526220186,-0.887298547,9.782141139,3.099544316,-0.194262896,1.484450358,0.702015547
90%:10% Jurkat:293T,9.279108548,17.95425848,11.78671562,-6.742630353,0.809784271,2.575718063,2.190273314,-0.205545907,0.427943233,-3.977528804
90%:10% Jurkat:293T,-34.54184056,6.322258764,-3.10429086,6.421802714,-1.178098148,-3.174867282,-2.878582237,0.694025635,1.886176582,-4.716820233
90%:10% Jurkat:293T,11.70358754,3.921594612,-3.462886814,2.93347961,5.55553566,-2.839355467,-8.017534716,-0.737952127,-0.978195674,1.286023856
90%:10% Jurkat:293T,15.42575039,9.128078984,-2.580562308,7.786313862,0.065030173,1.935172293,3.840202653,-0.894245285,-6.863079846,0.013981278
90%:10% Jurkat:293T,14.20140953,8.489867763,2.662192384,5.597305618,7.757028791,-3.54012415,-1.870886198,-0.593428493,0.391856453,4.558887176
90%:10% Jurkat:293T,16.70408538,9.717454019,6.687670405,-0.693916579,6.475502743,-7.912640592,13.91924332,1.120768443,4.382828419,-2.002758611
90%:10% Jurkat:293T,13.63780747,-3.067395776,-8.559964257,2.620883278,-2.378937067,5.892370084,0.520668592,-0.730529076,-3.273228995,-4.142333134
90%:10% Jurkat:293T,14.07607587,18.46406652,9.248262916,-12.70643814,2.260129056,11.82347366,5.685638026,0.045053857,6.562523895,5.237614296
90%:10% Jurkat:293T,13.44176575,19.79446314,-1.724391876,-8.022169724,-8.372401745,8.896380679,-0.395699289,-0.338472751,7.713918405,3.357855808
90%:10% Jurkat:293T,-40.17500085,-9.192797521,-10.95113994,-9.32813339,9.634184641,2.411122467,6.600224448,0.559792614,-5.181885176,4.904135757
90%:10% Jurkat:293T,14.48774591,9.239659121,-6.700355345,6.904760048,0.486542854,-1.403814199,0.057973164,-0.43006045,-0.729253918,0.299185224
90%:10% Jurkat:293T,13.71726108,-0.332484216,-4.199721703,-0.701794581,5.81277175,8.634801732,12.19451354,-2.158679993,3.026578153,3.253427282
90%:10% Jurkat:293T,10.31088357,-4.840371595,-22.44521309,3.79871755,-2.127995626,-2.920597465,-4.3396796,-0.876105893,-2.405770953,6.789649641
90%:10% Jurkat:293T,13.11630727,6.570543349,-6.035883212,7.024176795,1.703763595,-4.733777643,-2.421075406,-1.10610461,-3.547414286,1.115345018
90%:10% Jurkat:293T,15.20103544,14.54979109,4.635590932,-0.927444641,-5.581125561,5.195285669,3.542356686,-0.803758671,-3.986705559,-0.137708288
90%:10% Jurkat:293T,14.438733,20.01498311,1.155936872,-13.48614894,-8.862620688,-5.80170927,0.977950545,0.682475699,3.851142258,-9.708115194
90%:10% Jurkat:293T,13.69534015,7.698105828,-2.70046499,6.894232778,0.354942265,-1.957786784,-1.326277099,-1.228490034,-2.221626798,1.991711741
90%:10% Jurkat:293T,15.80686918,11.23979517,2.615874229,-40.27534867,-1.965216058,-12.67122218,10.80675344,4.576174102,4.694050998,-6.581528761
90%:10% Jurkat:293T,12.92206069,12.75065188,-1.272944095,-6.665754962,0.557517168,-13.0287489,12.85754675,2.174835513,-1.84868136,0.64704139
90%:10% Jurkat:293T,11.96129834,-2.043593032,-18.92166392,1.033114418,-1.162384076,0.87417888,3.316128186,-0.219394635,-6.860240775,-3.903622291
90%:10% Jurkat:293T,15.32990264,15.91113574,10.03337212,-2.004011899,3.282825187,-3.440520916,-6.439824659,-0.592293658,-0.390793888,-0.016589373
90%:10% Jurkat:293T,12.8862431,10.95696777,3.220112854,1.744763965,6.564269467,-0.012088874,-6.875181038,-0.335208201,3.180948656,0.464395846
90%:10% Jurkat:293T,15.29785489,8.194491058,0.552852488,-2.165623065,-6.206481476,4.005151363,-3.512340254,-0.791475548,1.035321071,1.813766723
